record_id,source,author,title,text,url,lang,created_at_utc,collected_at_utc,engagement,sweep_id,sweep_mode,arc,scope,event_name,event_sport,event_date,text_full,dt_ist,hour_ist,date_ist,kind,is_hindi,pred_sentiment,pred_topic,prob_sentiment_Negative,prob_sentiment_Neutral,prob_sentiment_Positive,prob_topic_Account_Security,prob_topic_Community_Discussion,prob_topic_Feature_Feedback,prob_topic_Technical_Issues
bing:809751aa56d25a9b,bing,,'Well Done Mohsin Naqvi' Former Pakistan Cricketer Throws Weight Behind ACC Chief After Women's Asia Cup 2026 Trophy Row,Former Pakistan batter Mohammad Yousuf defended ACC President Mohsin Naqvi on Tuesday after the Harmanpreet Kaur-led Indian women's cricket team refused to collect the Asia Cup trophy from him followi ...,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab01af75d7148f89aade37141287795&url=https%3a%2f%2fwww.outlookindia.com%2fsports%2fcricket%2fmohammad-yousuf-defends-mohsin-naqvi-post-following-women-s-asia-cup-trophy-2026-row&c=6090848058430177069&mkt=en-us,,2026-09-15T14:05:00Z,2026-09-20T17:42:16Z,{},20260920T174008Z,live,retro,india,,,,'Well Done Mohsin Naqvi' Former Pakistan Cricketer Throws Weight Behind ACC Chief After Women's Asia Cup 2026 Trophy Row. Former Pakistan batter Mohammad Yousuf defended ACC President Mohsin Naqvi on Tuesday after the Harmanpreet Kaur-led Indian women's cricket team refused to collect the Asia Cup trophy from him followi,2026-09-15 19:35:00+05:30,2026-09-15 19:00:00+05:30,2026-09-15,news,False,Negative,Community_Discussion,0.4265,0.3848,0.1887,0.0419,0.7294,0.1549,0.0738
bing:4a3f8097a7d15ec0,bing,,Why Did India Refuse The Asia Cup Trophy From Mohsin Naqvi?,"Amol Muzumdar backs the BCCI stance after India skipped the Women’s Asia Cup trophy presentation with Mohsin Naqvi, insisting the champions have moved on and turned towards Asian Games ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab01af75d7148f89aade37141287795&url=https%3a%2f%2fwww.outlookindia.com%2fsports%2fcricket%2findia-vs-sri-lanka-womens-asia-cup-2026-mohsin-naqvi-trophy-controversy-explained-amol-muzumdar&c=13102957691615828870&mkt=en-us,,2026-09-14T02:43:00Z,2026-09-20T17:42:16Z,{},20260920T174008Z,live,retro,india,,,,"Why Did India Refuse The Asia Cup Trophy From Mohsin Naqvi?. Amol Muzumdar backs the BCCI stance after India skipped the Women’s Asia Cup trophy presentation with Mohsin Naqvi, insisting the champions have moved on and turned towards Asian Games",2026-09-14 08:13:00+05:30,2026-09-14 08:00:00+05:30,2026-09-14,news,False,Neutral,Community_Discussion,0.3532,0.5155,0.1313,0.0047,0.9626,0.0231,0.0096
bing:706ebb9cb2db568a,bing,,India vs Mohsin Naqvi: Asia Cup trophy controversy takes another turn,ACC president Mohsin Naqvi is unlikely to attented the trophy distribution ceremony after the women's Asia Cup 2026 Final match in Dubai.,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab01af75d7148f89aade37141287795&url=https%3a%2f%2fcricketaddictor.com%2fcricket-news%2findia-vs-mohsin-naqvi-asia-cup-trophy-controversy-takes-another-turn-463814%2f&c=4191831597574225666&mkt=en-us,,2026-09-13T04:42:00Z,2026-09-20T17:42:16Z,{},20260920T174008Z,live,retro,india,,,,India vs Mohsin Naqvi: Asia Cup trophy controversy takes another turn. ACC president Mohsin Naqvi is unlikely to attented the trophy distribution ceremony after the women's Asia Cup 2026 Final match in Dubai,2026-09-13 10:12:00+05:30,2026-09-13 10:00:00+05:30,2026-09-13,news,False,Neutral,Community_Discussion,0.3523,0.5387,0.109,0.0071,0.9534,0.0186,0.0209
bing:b3976f72d1eb52c5,bing,,Asia Cup trophy controversy: When will Mohsin Naqvi’s term as Asian Cricket Council president end?,"The ACC chief now has two of India's Asia Cup trophies, and it is expected that, as long as he remains at the helm of the Asian Cricket Council, the situation will remain the same.",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab01af75d7148f89aade37141287795&url=https%3a%2f%2fwww.moneycontrol.com%2fsports%2fcricket%2fasia-cup-trophy-controversy-when-will-mohsin-naqvi-s-term-as-asian-cricket-council-president-end-article-14029350.html&c=2643568372016627843&mkt=en-us,,2026-09-14T01:00:00Z,2026-09-20T17:42:16Z,{},20260920T174008Z,live,retro,india,,,,"Asia Cup trophy controversy: When will Mohsin Naqvi’s term as Asian Cricket Council president end?. The ACC chief now has two of India's Asia Cup trophies, and it is expected that, as long as he remains at the helm of the Asian Cricket Council, the situation will remain the same",2026-09-14 06:30:00+05:30,2026-09-14 06:00:00+05:30,2026-09-14,news,False,Neutral,Community_Discussion,0.3284,0.5618,0.1098,0.006,0.9275,0.0328,0.0337
bing:282afb8b3c175a6b,bing,,India Start Asian Games 2026 With Silver In Women’s 10m Air Rifle Event,"India won silver in the women’s 10m air rifle team event at Asian Games 2026, with Elavenil Valarivan, Sonam Maskar and Vidarsa Vinod finishing second.",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab01af9b9c045e5943c4bf84407ccd3&url=https%3a%2f%2fnews.abplive.com%2fsports%2fasian-games-2026-live-updates-india-wins-silver-china-world-record-shooting-women-10m-air-rifle-1867503&c=9475425080620346689&mkt=en-us,,2026-09-20T05:04:00Z,2026-09-20T17:42:18Z,{},20260920T174008Z,live,live,india,,,,"India Start Asian Games 2026 With Silver In Women’s 10m Air Rifle Event. India won silver in the women’s 10m air rifle team event at Asian Games 2026, with Elavenil Valarivan, Sonam Maskar and Vidarsa Vinod finishing second",2026-09-20 10:34:00+05:30,2026-09-20 10:00:00+05:30,2026-09-20,news,False,Neutral,Community_Discussion,0.2467,0.4025,0.3508,0.0019,0.7374,0.2382,0.0225
bing:4d4720c50ed7542e,bing,,"India at Asian Games, September 21: IND vs PAK in spotlight, shooting medals at stake","India at Asian Games, schedule for September 21: India face Pakistan in men's and women's table tennis, while the women's hockey team takes on Indonesia. Shooting and swimming offer medal chances, ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab01af9b9c045e5943c4bf84407ccd3&url=https%3a%2f%2fwww.msn.com%2fen-ca%2fnews%2fother%2findia-at-asian-games-september-21-ind-vs-pak-in-spotlight-shooting-medals-at-stake%2far-AA2cCIPd&c=6619647302267372401&mkt=en-us,,2026-09-20T08:17:57Z,2026-09-20T17:42:18Z,{},20260920T174008Z,live,live,india,,,,"India at Asian Games, September 21: IND vs PAK in spotlight, shooting medals at stake. India at Asian Games, schedule for September 21: India face Pakistan in men's and women's table tennis, while the women's hockey team takes on Indonesia. Shooting and swimming offer medal chances,",2026-09-20 13:47:57+05:30,2026-09-20 13:00:00+05:30,2026-09-20,news,False,Neutral,Community_Discussion,0.271,0.4476,0.2814,0.0016,0.9316,0.0371,0.0297
bing:824f7af50a1c5ac7,bing,,"Asian Games 2026: India's full schedule on September 21, medal events, and timings","In mixed martial arts, Suchika Tariyal will fight Singapore's Teo Hui Hoon in the women's traditional 60kg semifinal at 8am IST. Having already assured herself of at least a bronze medal by reaching ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab01af9b9c045e5943c4bf84407ccd3&url=https%3a%2f%2fwww.msn.com%2fen-in%2fnews%2fother%2fasian-games-2026-indias-full-schedule-on-september-21-medal-events-and-timings%2far-AA2cCx4N&c=606890261116128515&mkt=en-us,,2026-09-20T09:37:00Z,2026-09-20T17:42:18Z,{},20260920T174008Z,live,live,india,,,,"Asian Games 2026: India's full schedule on September 21, medal events, and timings. In mixed martial arts, Suchika Tariyal will fight Singapore's Teo Hui Hoon in the women's traditional 60kg semifinal at 8am IST. Having already assured herself of at least a bronze medal by reaching",2026-09-20 15:07:00+05:30,2026-09-20 15:00:00+05:30,2026-09-20,news,False,Neutral,Community_Discussion,0.336,0.3981,0.2659,0.0015,0.9358,0.0592,0.0035
bing:c322a5b835ae52c0,bing,,"India At Asian Games 2026 Highlights, September 20: India Secure Medal In Cricket, Elavenil Stars a2nd Silver In Shooting","Follow India’s Asian Games 2026 campaign with live scores, results, medals, updates and major moments from shooting, cricket, badminton, hockey and more., Sports News, Times Now ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab01af9b9c045e5943c4bf84407ccd3&url=https%3a%2f%2fwww.timesnownews.com%2fsports%2fasian-games-2026-live-updates-schedule-medals-tally-liveblog-156189486&c=3370896239544620074&mkt=en-us,,2026-09-20T05:12:00Z,2026-09-20T17:42:18Z,{},20260920T174008Z,live,live,india,,,,"India At Asian Games 2026 Highlights, September 20: India Secure Medal In Cricket, Elavenil Stars a2nd Silver In Shooting. Follow India’s Asian Games 2026 campaign with live scores, results, medals, updates and major moments from shooting, cricket, badminton, hockey and more., Sports News, Times Now",2026-09-20 10:42:00+05:30,2026-09-20 10:00:00+05:30,2026-09-20,news,False,Neutral,Technical_Issues,0.272,0.5135,0.2144,0.0007,0.4516,0.0136,0.5341
bing:383883e15fac592c,bing,,Asian Games: Elavenil Valarivan leads India to two shooting silvers,India opened its medal campaign at the 20th Asian Games with a double-silver performance in shooting. Elavenil Valarivan won silver in the individual 10m Air Rifle event and also secured silver in the ...,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab01af9b9c045e5943c4bf84407ccd3&url=https%3a%2f%2fwww.msn.com%2fen-in%2fnews%2fother%2fasian-games-elavenil-valarivan-leads-india-to-two-shooting-silvers%2far-AA2cCuh7&c=6556515913712504249&mkt=en-us,,2026-09-20T08:00:48Z,2026-09-20T17:42:18Z,{},20260920T174008Z,live,live,india,,,,Asian Games: Elavenil Valarivan leads India to two shooting silvers. India opened its medal campaign at the 20th Asian Games with a double-silver performance in shooting. Elavenil Valarivan won silver in the individual 10m Air Rifle event and also secured silver in the,2026-09-20 13:30:48+05:30,2026-09-20 13:00:00+05:30,2026-09-20,news,False,Neutral,Community_Discussion,0.2719,0.4102,0.3179,0.0022,0.8829,0.0558,0.0592
bing:bb5d6edadb4453d4,bing,,Asian Games 2026 LIVE Updates: Massive day one coming ahead for India; Quimcy Dsouza misses out on bronze,"Asian Games 2026 LIVE Updates: After a rousing opening ceremony yesterday, it's time for the action to begin. Stay tuned and follow along for all the live updates and more ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab01af9b9c045e5943c4bf84407ccd3&url=https%3a%2f%2fwww.msn.com%2fen-in%2fnews%2fother%2fasian-games-2026-live-updates-massive-day-one-coming-ahead-for-india-quimcy-dsouza-misses-out-on-bronze%2far-AA2cAPNt&c=17074744275778508220&mkt=en-us,,2026-09-19T20:49:00Z,2026-09-20T17:42:18Z,{},20260920T174008Z,live,live,india,,,,"Asian Games 2026 LIVE Updates: Massive day one coming ahead for India; Quimcy Dsouza misses out on bronze. Asian Games 2026 LIVE Updates: After a rousing opening ceremony yesterday, it's time for the action to begin. Stay tuned and follow along for all the live updates and more",2026-09-20 02:19:00+05:30,2026-09-20 02:00:00+05:30,2026-09-20,news,False,Neutral,Technical_Issues,0.1618,0.6472,0.191,0.0002,0.0047,0.0305,0.9646
bing:7a09dcb956985ca6,bing,,India's medal tally at Asian Games 2026: List of all Indian medal winners at Aichi-Nagoya,"The quadrennial continental Games are taking place from September 19 to October 4, with nearly 470 sets of medals up for grabs across venues spread across Nagoya City, Aichi Prefecture and outlying ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab01af9b9c045e5943c4bf84407ccd3&url=https%3a%2f%2fwww.sportingnews.com%2fin%2ftsn%2fnews%2findia-medal-tally-asian-games-2026-updated-standings%2f9e37ca21f38ff073d63042fa&c=5384475522999710700&mkt=en-us,,2026-09-19T21:27:00Z,2026-09-20T17:42:18Z,{},20260920T174008Z,live,live,india,,,,"India's medal tally at Asian Games 2026: List of all Indian medal winners at Aichi-Nagoya. The quadrennial continental Games are taking place from September 19 to October 4, with nearly 470 sets of medals up for grabs across venues spread across Nagoya City, Aichi Prefecture and outlying",2026-09-20 02:57:00+05:30,2026-09-20 02:00:00+05:30,2026-09-20,news,False,Neutral,Community_Discussion,0.1509,0.6954,0.1537,0.0033,0.9495,0.0404,0.0068
bing:e51e221534c5567a,bing,,Asian Games 2026: Can shooting be India’s shining light in Nagoya?,"With all the preparation going to plan and the two silver medals on Sunday as Elavenil Valarivan leads the way, the shooting team is all poised to make an impact in Japan.",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab01af9b9c045e5943c4bf84407ccd3&url=https%3a%2f%2fwww.moneycontrol.com%2fsports%2fasian-games-2026-can-shooting-be-india-s-shining-light-in-nagoya-article-14033970.html&c=14237972858970595528&mkt=en-us,,2026-09-20T06:27:00Z,2026-09-20T17:42:18Z,{},20260920T174008Z,live,live,india,,,,"Asian Games 2026: Can shooting be India’s shining light in Nagoya?. With all the preparation going to plan and the two silver medals on Sunday as Elavenil Valarivan leads the way, the shooting team is all poised to make an impact in Japan",2026-09-20 11:57:00+05:30,2026-09-20 11:00:00+05:30,2026-09-20,news,False,Neutral,Community_Discussion,0.2378,0.4294,0.3328,0.0007,0.9769,0.0217,0.0008
bing:ec361db9e1755cad,bing,,"Day 1 Medal Tally: India win 2 shooting silvers, sit joint 10th; hockey and cricket routs boost hopes","India made a striking start at the Asian Games, capturing two silver medals in shooting events. Elavenil Valarivan was a standout, winning silvers both individually and as part of the team in the 10m ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab01af9b9c045e5943c4bf84407ccd3&url=https%3a%2f%2fwww.msn.com%2fen-in%2fnews%2fother%2fday-1-medal-tally-india-win-2-shooting-silvers-sit-joint-10th-hockey-and-cricket-routs-boost-hopes%2far-AA2cCgLq&c=2337669415357918253&mkt=en-us,,2026-09-20T06:34:00Z,2026-09-20T17:42:18Z,{},20260920T174008Z,live,live,india,,,,"Day 1 Medal Tally: India win 2 shooting silvers, sit joint 10th; hockey and cricket routs boost hopes. India made a striking start at the Asian Games, capturing two silver medals in shooting events. Elavenil Valarivan was a standout, winning silvers both individually and as part of the team in the 10m",2026-09-20 12:04:00+05:30,2026-09-20 12:00:00+05:30,2026-09-20,news,False,Positive,Community_Discussion,0.2568,0.293,0.4502,0.0007,0.9609,0.0347,0.0037
bing:0a7c2303a400522c,bing,,"India opens account in medal tally at Asian Games 2026, clinches silver in shooting","India opened its Asian Games 2026 medal account with silver in the women's 10m air rifle team event. The women's hockey team also began with a 19-0 win, while India secured a medal in mixed martial ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab01af9b9c045e5943c4bf84407ccd3&url=https%3a%2f%2fwww.indiatvnews.com%2fsports%2fother%2findia-medal-tally-at-asian-games-2026-2026-09-20-1054735&c=12390814419761125816&mkt=en-us,,2026-09-19T21:33:00Z,2026-09-20T17:42:18Z,{},20260920T174008Z,live,live,india,,,,"India opens account in medal tally at Asian Games 2026, clinches silver in shooting. India opened its Asian Games 2026 medal account with silver in the women's 10m air rifle team event. The women's hockey team also began with a 19-0 win, while India secured a medal in mixed martial",2026-09-20 03:03:00+05:30,2026-09-20 03:00:00+05:30,2026-09-20,news,False,Neutral,Account_Security,0.2896,0.4199,0.2905,0.7024,0.0633,0.1909,0.0434
bing:7a555d0706745db1,bing,,"India at Asian Games 2026: Full schedule of medal events and fixtures on September 21, Monday","Here are the events (and timings in IST) for India's key athletes and teams on September 21, 2026 at the Asian Games 2026.",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab01af9b9c045e5943c4bf84407ccd3&url=https%3a%2f%2fwww.msn.com%2fen-us%2fnews%2fother%2findia-at-asian-games-2026-full-schedule-of-medal-events-and-fixtures-on-september-21-monday%2far-AA2cC8Cv&c=8370116080558593197&mkt=en-us,,2026-09-20T06:00:00Z,2026-09-20T17:42:18Z,{},20260920T174008Z,live,live,india,,,,"India at Asian Games 2026: Full schedule of medal events and fixtures on September 21, Monday. Here are the events (and timings in IST) for India's key athletes and teams on September 21, 2026 at the Asian Games 2026",2026-09-20 11:30:00+05:30,2026-09-20 11:00:00+05:30,2026-09-20,news,False,Neutral,Community_Discussion,0.1872,0.5927,0.2201,0.0013,0.9269,0.0634,0.0084
bing:72c84ab9175c52a0,bing,,"Sports news today: India's first medal at Asian Games, Shafali Verma's hundred","Team India confirmed their first medal at the Asian Games as Suchika Tariyal won a medal in MMA. Meanwhile, Shafali Verma scored a historic century to take India to the final of the Asian Games. In ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab01afabdad46fa957d05ef52fa4e07&url=https%3a%2f%2fwww.msn.com%2fen-in%2fnews%2fother%2fsports-news-today-india-s-first-medal-at-asian-games-shafali-verma-s-hundred%2far-AA2cBpxI&c=6655718393583202309&mkt=en-us,,2026-09-20T09:26:10Z,2026-09-20T17:42:20Z,{},20260920T174008Z,live,live,india,,,,"Sports news today: India's first medal at Asian Games, Shafali Verma's hundred. Team India confirmed their first medal at the Asian Games as Suchika Tariyal won a medal in MMA. Meanwhile, Shafali Verma scored a historic century to take India to the final of the Asian Games. In",2026-09-20 14:56:10+05:30,2026-09-20 14:00:00+05:30,2026-09-20,news,False,Neutral,Community_Discussion,0.2529,0.5047,0.2424,0.0012,0.9249,0.0718,0.0021
bing:49ac5450e95f5899,bing,,Shafali Verma shines with century in Asian Games cricket finals,Shafali Verma's Remarkable Achievement Indian cricketer Shafali Verma expressed her joy after scoring a match-winning century in the finals of the Asian Games cricket tournament against Bangladesh.,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab01afabdad46fa957d05ef52fa4e07&url=https%3a%2f%2fwww.msn.com%2fen-in%2fnews%2fother%2fshafali-verma-shines-with-century-in-asian-games-cricket-finals%2far-AA2cBP3t&c=400300010660348690&mkt=en-us,,2026-09-20T04:47:17Z,2026-09-20T17:42:20Z,{},20260920T174008Z,live,live,india,,,,Shafali Verma shines with century in Asian Games cricket finals. Shafali Verma's Remarkable Achievement Indian cricketer Shafali Verma expressed her joy after scoring a match-winning century in the finals of the Asian Games cricket tournament against Bangladesh,2026-09-20 10:17:17+05:30,2026-09-20 10:00:00+05:30,2026-09-20,news,False,Neutral,Community_Discussion,0.3368,0.4157,0.2476,0.0292,0.8991,0.0595,0.0122
